instance_start_time,instance_end_time,time_window_hours,costs,T,T_mean,wtc,callsigns,transit_times,transit_time_difference,entry_times,relative_transit_times,cost_transit_time_diff,wind_score,dangerous_phenom_score,precip_score,vis_ceiling_score,freezing_score,feats
2024-08-15 21:48:11,2024-08-15 21:59:26,0.1875,"[1.0796, 0.7143999999999999, 0.7143999999999999, 1.0796, 0.7143999999999999]","[1232.6206896551723, 1514.578947368421, 1697.0666666666666, 1681.4, 1525.0]","[1530.1332607380518, 1530.1332607380518, 1530.1332607380518, 1530.1332607380518, 1530.1332607380518]","['M', 'M', 'M', 'M', 'M']","['EZY43RC', 'EFW4PL', 'WMT543', 'EZY39WB', 'EZY85MJ']","[1657.0, 1655.0, 1598.0, 1375.0, 1790.0]","[126.86673926194817, 124.86673926194817, 67.86673926194817, -155.13326073805183, 259.86673926194817]","[Timestamp('2024-08-15 21:48:11+0000', tz='UTC'), Timestamp('2024-08-15 21:50:13+0000', tz='UTC'), Timestamp('2024-08-15 21:54:42+0000', tz='UTC'), Timestamp('2024-08-15 21:56:24+0000', tz='UTC'), Timestamp('2024-08-15 21:59:26+0000', tz='UTC')]","[3187.133260738052, 3307.133260738052, 3519.133260738052, 3398.133260738052, 3995.133260738052]","[136.96533170719923, 89.20479852873576, 48.48399852873577, -167.48186829280073, 185.64879852873574]",0.0,0.0,0.8,0.0,0.0,"[[0.20562998806381352, -0.8410089124515647, -1.3869873469995058, 0.7635760853749368], [0.37027590484020984, -1.1958560493190882, -0.8382719144559356, -0.08166789911268889], [-0.21362450304174038, -1.285000874307763, -0.3882795294552629, 0.5268803988196141], [-0.2598399264525637, -1.5015332387673799, -0.3250223126454628, 0.1398646807581604], [1.7706069901018364, -0.9766729176569974, 1.5680144039140764, -0.10605051740962311]]"
2024-08-15 22:28:45,2024-08-15 22:39:38,0.18138888888888888,"[1.0796, 0.7143999999999999, 1.0796, 0.7143999999999999, 1.0796]","[1459.678571428571, 1347.2941176470588, 1509.9666666666667, 1420.9411764705883, 1369.6923076923076]","[1421.5145679810387, 1421.5145679810387, 1421.5145679810387, 1421.5145679810387, 1421.5145679810387]","['M', 'M', 'M', 'M', 'M']","['WUK834', 'EZY93AJ', 'EFW5JJ', 'EZY19YG', 'WUK83TD']","[1057.0, 1145.0, 1160.0, 1243.0, 1017.0]","[-364.5145679810387, -276.5145679810387, -261.5145679810387, -178.51456798103868, -404.5145679810387]","[Timestamp('2024-08-15 22:28:45+0000', tz='UTC'), Timestamp('2024-08-15 22:30:30+0000', tz='UTC'), Timestamp('2024-08-15 22:34:08+0000', tz='UTC'), Timestamp('2024-08-15 22:39:35+0000', tz='UTC'), Timestamp('2024-08-15 22:39:38+0000', tz='UTC')]","[2478.5145679810385, 2671.5145679810385, 2904.5145679810385, 3314.5145679810385, 3091.5145679810385]","[-393.52992759232933, -197.542007365654, -282.3311275923293, -127.53080736565401, -436.7139275923293]",0.0,0.0,1.0,0.0,0.0,"[[2.0465203822520044, -0.42984345129284696, 0.7795012442178562, 0.5867419014007953], [-2.3028497955983624, 0.6602533229904163, 0.07565486682379698, -0.32521222087369867], [0.5339578528429063, -1.0887605856277702, -0.9787308706048038, -0.07977539528340072], [-0.7263464100752856, -1.735458594822508, 0.2208684214038554, 0.29630688113895], [-0.7214074922092581, -1.4877138606016682, -0.06795317197661573, 0.7956876308086293]]"
2024-08-16 06:12:12,2024-08-16 06:20:02,0.13055555555555556,"[1.0796, 2.226, 1.0796, 0.7143999999999999, 0.7143999999999999]","[1852.9310344827584, 1634.0357142857142, 1498.4, 1514.75, 1591.4333333333334]","[1618.310016420361, 1618.310016420361, 1618.310016420361, 1618.310016420361, 1618.310016420361]","['M', 'H', 'M', 'M', 'M']","['EZY96UZ', 'BAW2JA', 'EJU8078', 'JBU43', 'TSC282']","[1345.0, 1384.0, 1173.0, 1437.0, 1544.0]","[-273.3100164203611, -234.31001642036108, -445.3100164203611, -181.31001642036108, -74.31001642036108]","[Timestamp('2024-08-16 06:12:12+0000', tz='UTC'), Timestamp('2024-08-16 06:16:57+0000', tz='UTC'), Timestamp('2024-08-16 06:17:10+0000', tz='UTC'), Timestamp('2024-08-16 06:18:30+0000', tz='UTC'), Timestamp('2024-08-16 06:20:02+0000', tz='UTC')]","[2963.310016420361, 3287.310016420361, 3089.310016420361, 3433.310016420361, 3632.310016420361]","[-295.06549372742177, -521.5740965517238, -480.75669372742175, -129.52787573070594, -53.08707573070595]",0.0,0.0,0.0,0.0,0.0,"[[-0.39050747048871026, 1.5588164213220974, 0.24240713745693973, -0.19971121889250862], [-2.1640582009233125, 0.9072459278810191, -0.07521781784695057, -0.07241486549388222], [1.6138999434582373, 1.7419342066865529, 1.8030472511580784, -0.06841815837340724], [-0.12402172110880828, 1.7639093118418772, -0.24363654905964807, -0.11650922222516703], [-0.11001005896936811, 1.6166331616758727, -0.14525856551432695, -0.4574041995962362]]"
2024-08-16 06:29:51,2024-08-16 06:37:49,0.13277777777777777,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1513.9354838709678, 1397.655172413793, 1270.5833333333333, 1562.090909090909, 1624.9032258064517]","[1473.833624903091, 1473.833624903091, 1473.833624903091, 1473.833624903091, 1473.833624903091]","['M', 'M', 'M', 'M', 'M']","['EJU45BY', 'WMT8AQ', 'EZY12TN', 'EZY45KR', 'VLG8EK']","[1415.0, 1257.0, 1447.0, 1515.0, 1588.0]","[-58.83362490309105, -216.83362490309105, -26.83362490309105, 41.16637509690895, 114.16637509690895]","[Timestamp('2024-08-16 06:29:51+0000', tz='UTC'), Timestamp('2024-08-16 06:30:08+0000', tz='UTC'), Timestamp('2024-08-16 06:32:30+0000', tz='UTC'), Timestamp('2024-08-16 06:36:43+0000', tz='UTC'), Timestamp('2024-08-16 06:37:49+0000', tz='UTC')]","[2888.833624903091, 2747.833624903091, 3079.833624903091, 3400.833624903091, 3539.833624903091]","[-42.03074163076824, -154.90594163076824, -19.169941630768243, 29.40925836923175, 81.56045836923174]",0.0,0.0,0.0,0.0,0.0,"[[-1.601504489112092, 1.0078653818563488, -0.4300673113915218, -0.6539651495470664], [0.6393346372511244, -1.0275674116812994, -1.314993333754137, -0.2067154263547546], [0.984399792129402, 2.884582212519301, -1.845443938645766, 0.25659553765824], [-1.3467753607581514, 1.2514394830688347, -0.4796591042206722, -0.6788717167851461], [0.6288592552738064, -1.0451731415405328, -1.346786002025773, -0.2550467891126214]]"
2024-08-16 06:38:02,2024-08-16 06:46:00,0.13277777777777777,"[2.226, 0.7143999999999999, 2.226, 0.7143999999999999, 0.7143999999999999]","[1929.7, 1462.5555555555557, 1463.8387096774193, 1955.0, 1539.36]","[1670.090853046595, 1670.090853046595, 1670.090853046595, 1670.090853046595, 1670.090853046595]","['H', 'M', 'H', 'M', 'M']","['BAW2278', 'EJU84FQ', 'UAE9W', 'EZY56JL', 'NOZ16Y']","[1752.0, 1241.0, 1685.0, 2013.0, 1795.0]","[81.90914695340507, -429.09085304659493, 14.90914695340507, 342.90914695340507, 124.90914695340507]","[Timestamp('2024-08-16 06:38:02+0000', tz='UTC'), Timestamp('2024-08-16 06:38:16+0000', tz='UTC'), Timestamp('2024-08-16 06:44:38+0000', tz='UTC'), Timestamp('2024-08-16 06:44:50+0000', tz='UTC'), Timestamp('2024-08-16 06:46:00+0000', tz='UTC')]","[3422.090853046595, 2925.090853046595, 3751.090853046595, 4091.090853046595, 3943.090853046595]","[182.3297611182797, -306.54250541648736, 33.18776111827969, 244.97429458351255, 89.23509458351258]",0.0,0.0,0.0,0.0,0.0,"[[1.5818901063528839, 1.9315267765216855, 1.5360903601791311, 0.3365453373860597], [0.34311447895113123, -1.2611744115699326, -0.8223433597992318, -0.2096033544686562], [2.224861770318033, 2.3847764764213, 0.5171821597662709, 0.2596643803033883], [2.9394135514609365, -0.03604406388790159, 0.24564978961076822, -0.7435639355473014], [2.1094745215143007, -0.45970567398353773, 0.5881362757648694, 0.2048523667731375]]"
2024-08-16 06:53:45,2024-08-16 07:05:21,0.19333333333333333,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1658.7586206896551, 1781.1612903225807, 1527.1333333333334, 1797.9310344827586, 1776.0666666666666]","[1708.2101890989986, 1708.2101890989986, 1708.2101890989986, 1708.2101890989986, 1708.2101890989986]","['M', 'M', 'M', 'M', 'M']","['VLG6305', 'NOZ32A', 'VLG915R', 'EJU94RQ', 'VLG7822']","[1781.0, 1864.0, 1605.0, 1858.0, 1865.0]","[72.78981090100137, 155.78981090100137, -103.21018909899863, 149.78981090100137, 156.78981090100137]","[Timestamp('2024-08-16 06:53:45+0000', tz='UTC'), Timestamp('2024-08-16 06:59:08+0000', tz='UTC'), Timestamp('2024-08-16 07:00:25+0000', tz='UTC'), Timestamp('2024-08-16 07:02:24+0000', tz='UTC'), Timestamp('2024-08-16 07:05:21+0000', tz='UTC')]","[3489.210189098999, 3895.210189098999, 3713.210189098999, 4085.210189098999, 4269.210189098999]","[52.001040907675375, 111.29624090767537, -73.7333590923246, 107.00984090767537, 112.01064090767537]",0.0,0.0,0.0,0.0,0.0,"[[-2.138145615427803, 0.7120260063428369, -0.17816842270164548, -0.5179881585066516], [2.990502307313219, -0.09444575646893251, 0.371506870337405, -0.9572493119319481], [-1.2499479749682563, 1.0603517140319692, -0.6402554384005361, -1.0622838661898257], [-1.8852704998000716, 0.8937545867561353, 0.16404922161627541, -0.3486983984229083], [-0.29278689321633844, -1.5369640328277636, -0.24972149284945885, -0.12380642386948995]]"
2024-08-16 07:12:49,2024-08-16 07:19:58,0.11916666666666667,"[0.7143999999999999, 2.226, 0.7143999999999999, 0.7143999999999999, 3.259333333333333]","[2084.5, 1480.8333333333333, 2334.454545454545, 1796.0645161290322, 1396.9642857142858]","[1818.5633361262394, 1818.5633361262394, 1818.5633361262394, 1818.5633361262394, 1818.5633361262394]","['M', 'H', 'M', 'M', 'H']","['EZY32NP', 'CCA851', 'BA923', 'AEA36UJ', 'CES201']","[2038.0, 1769.0, 2338.0, 1874.0, 1950.0]","[219.4366638737606, -49.56333612623939, 519.4366638737606, 55.43666387376061, 131.4366638737606]","[Timestamp('2024-08-16 07:12:49+0000', tz='UTC'), Timestamp('2024-08-16 07:13:57+0000', tz='UTC'), Timestamp('2024-08-16 07:16:55+0000', tz='UTC'), Timestamp('2024-08-16 07:18:36+0000', tz='UTC'), Timestamp('2024-08-16 07:19:58+0000', tz='UTC')]","[3856.5633361262394, 3655.5633361262394, 4402.563336126239, 4039.5633361262394, 4197.563336126239]","[156.76555267141455, -110.32798621700888, 371.0855526714145, 39.603952671414575, 428.3958997858771]",0.0,0.0,0.0,0.0,0.0,"[[-2.328221101509126, 0.8694105721345039, 0.48251343652846945, 0.2781666312897518], [3.0392793294264435, 3.2197191924638227, -1.0143527685626887, -0.6489167282020227], [2.6572308563376077, -0.17196310132490528, 0.7540584520311828, -0.008328469527868147], [2.472237549849168, -0.15545574601872408, 0.8144403740773111, 0.11896971120914816], [1.544641693872909, 1.8644671068182177, 1.3446668926751526, 0.19245076873946385]]"
2024-08-16 07:31:06,2024-08-16 07:42:52,0.19611111111111112,"[1.0796, 0.7143999999999999, 1.0796, 2.226, 0.7143999999999999]","[1448.9, 1839.321428571429, 1534.8275862068965, 1717.4827586206898, 1692.2727272727273]","[1646.5609001343487, 1646.5609001343487, 1646.5609001343487, 1646.5609001343487, 1646.5609001343487]","['M', 'M', 'M', 'H', 'M']","['CCA847', 'NSZ3510', 'UBT78T', 'BAW12TB', 'WJA52']","[1934.0, 2032.0, 1845.0, 1892.0, 1968.0]","[287.4390998656513, 385.4390998656513, 198.43909986565131, 245.43909986565131, 321.4390998656513]","[Timestamp('2024-08-16 07:31:06+0000', tz='UTC'), Timestamp('2024-08-16 07:34:48+0000', tz='UTC'), Timestamp('2024-08-16 07:40:11+0000', tz='UTC'), Timestamp('2024-08-16 07:41:42+0000', tz='UTC'), Timestamp('2024-08-16 07:42:52+0000', tz='UTC')]","[3580.5609001343487, 3900.5609001343487, 4036.5609001343487, 4174.560900134349, 4320.560900134349]","[310.31925221495715, 275.35769294402127, 214.23485221495713, 546.3474363009399, 229.63609294402127]",0.0,0.0,0.0,0.0,0.0,"[[-0.8158270765953847, 1.7237602575346695, 0.07677314569667075, 0.5808834723556173], [2.678504632311947, 0.05839656997738456, 0.42067116972395485, 0.44888677454123704], [3.3748765577909987, 0.22665575437115607, -0.5298281909080752, -0.3640341266936284], [-0.8997148074008692, 1.838987921581936, -0.054601771183512955, 0.9103103130315582], [-0.531521165265279, 1.7519874242880498, -0.4300210247919952, 0.0552765091360292]]"
2024-08-16 08:09:09,2024-08-16 08:20:20,0.18638888888888888,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1655.52, 1484.851851851852, 1590.8064516129032, 1428.7307692307693, 1400.2903225806451]","[1512.039879055234, 1512.039879055234, 1512.039879055234, 1512.039879055234, 1512.039879055234]","['M', 'M', 'M', 'M', 'M']","['EZY74AP', 'TAP34A', 'TSC728', 'VLG6020', 'WMT506']","[1689.0, 1431.0, 1331.0, 1459.0, 1170.0]","[176.960120944766, -81.039879055234, -181.039879055234, -53.039879055233996, -342.039879055234]","[Timestamp('2024-08-16 08:09:09+0000', tz='UTC'), Timestamp('2024-08-16 08:11:25+0000', tz='UTC'), Timestamp('2024-08-16 08:19:45+0000', tz='UTC'), Timestamp('2024-08-16 08:20:05+0000', tz='UTC'), Timestamp('2024-08-16 08:20:20+0000', tz='UTC')]","[3201.039879055234, 3079.039879055234, 3479.039879055234, 3627.039879055234, 3353.039879055234]","[126.42031040294081, -57.89488959705916, -129.33488959705915, -37.89168959705916, -244.35328959705913]",0.0,0.0,0.0,0.0,0.0,"[[-0.6231136807205223, 2.4673343329746498, -1.8776733286874778, 1.2133579074839762], [-2.0427152525607473, 0.9411935269954608, 0.060423771027834326, -0.3737616087159609], [-1.4439809577402782, 1.9949401846436516, -0.1295345749764771, 1.627542031629862], [-1.3711252922939159, 1.765007593103375, -1.3221362232189202, 0.25899847076199756], [-0.19205892469272318, -1.8528937748194818, 0.2682862988411952, -0.6039867395582088]]"
2024-08-16 09:20:21,2024-08-16 09:31:55,0.19277777777777777,"[1.0796, 0.7143999999999999, 3.259333333333333, 1.0796, 1.0796]","[1697.1153846153843, 1848.117647058824, 1504.645161290323, 1554.5806451612902, 1561.2333333333331]","[1633.1384342918311, 1633.1384342918311, 1633.1384342918311, 1633.1384342918311, 1633.1384342918311]","['M', 'M', 'H', 'M', 'M']","['EZY29AM', 'EZY71EZ', 'TSC122', 'EZY78MR', 'TAP1328']","[1356.0, 1626.0, 1133.0, 1211.0, 1196.0]","[-277.1384342918311, -7.138434291831118, -500.1384342918311, -422.1384342918311, -437.1384342918311]","[Timestamp('2024-08-16 09:20:21+0000', tz='UTC'), Timestamp('2024-08-16 09:28:20+0000', tz='UTC'), Timestamp('2024-08-16 09:29:17+0000', tz='UTC'), Timestamp('2024-08-16 09:30:17+0000', tz='UTC'), Timestamp('2024-08-16 09:31:55+0000', tz='UTC')]","[2989.138434291831, 3738.138434291831, 3302.138434291831, 3440.138434291831, 3523.138434291831]","[-299.19865366146087, -5.09969745808415, -1630.1178701685083, -455.74065366146084, -471.9346536614608]",0.0,0.0,0.0,0.0,0.0,"[[1.6335096428652687, 1.929345774515777, 1.3251428632302356, 0.30235708563765046], [1.8322429909443283, 2.1182266373264396, 0.9920617276037131, 0.27237767307884936], [-2.7173204404486024, 0.6301812596271175, 0.3691589736715713, -0.04276332302973677], [-1.631328427430093, 1.1293670091825283, -0.0357878288290808, -0.43332459474597274], [-1.4975130530282827, 2.002472688681763, -0.0857178945395705, 1.7996635368281646]]"
2024-08-16 09:34:15,2024-08-16 09:43:03,0.14666666666666667,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 1.0796]","[1363.764705882353, 1428.8666666666666, 1400.8, 1641.5384615384614, 1491.6666666666667]","[1465.3273001508294, 1465.3273001508294, 1465.3273001508294, 1465.3273001508294, 1465.3273001508294]","['M', 'M', 'M', 'M', 'M']","['VLG66XV', 'EZY46TU', 'TOM9HG', 'EZY63UZ', 'ITY216']","[1401.0, 1154.0, 1434.0, 1567.0, 1118.0]","[-64.32730015082939, -311.3273001508294, -31.327300150829387, 101.67269984917061, -347.3273001508294]","[Timestamp('2024-08-16 09:34:15+0000', tz='UTC'), Timestamp('2024-08-16 09:35:00+0000', tz='UTC'), Timestamp('2024-08-16 09:40:00+0000', tz='UTC'), Timestamp('2024-08-16 09:40:20+0000', tz='UTC'), Timestamp('2024-08-16 09:43:03+0000', tz='UTC')]","[2866.3273001508296, 2664.3273001508296, 3244.3273001508296, 3397.3273001508296, 3111.3273001508296]","[-45.95542322775251, -222.4122232277525, -22.380223227752513, 72.63497677224748, -374.9745532428354]",0.0,0.0,0.0,0.0,0.0,"[[-0.3308513654143794, -1.753703319475151, -0.18888857604553236, -0.407272507723343], [2.7676425776220115, 0.22651078971147212, -0.2888850996710733, 0.30633244403035387], [0.2801634231019093, -1.4041666332752056, -0.7091239012265281, -0.47530903165507293], [-1.700968883508703, 0.7420107051261122, -0.06432151150300428, -1.1934619277019878], [-1.6230943107027151, 1.1289995227116003, -0.31497823740578856, -0.5763352307193873]]"
2024-08-16 10:05:38,2024-08-16 10:16:48,0.18611111111111112,"[1.0796, 2.226, 1.0796, 0.7143999999999999, 1.0796]","[1442.8636363636365, 1457.809523809524, 1473.1304347826087, 1864.733333333333, 1411.0]","[1529.9073856578204, 1529.9073856578204, 1529.9073856578204, 1529.9073856578204, 1529.9073856578204]","['M', 'H', 'M', 'M', 'M']","['EFW58W', 'BAW5KW', 'EZY59FQ', 'EZY83NR', 'EZY58AK']","[1082.0, 1222.0, 1126.0, 1701.0, 1026.0]","[-447.90738565782044, -307.90738565782044, -403.90738565782044, 171.09261434217956, -503.90738565782044]","[Timestamp('2024-08-16 10:05:38+0000', tz='UTC'), Timestamp('2024-08-16 10:07:02+0000', tz='UTC'), Timestamp('2024-08-16 10:11:42+0000', tz='UTC'), Timestamp('2024-08-16 10:15:57+0000', tz='UTC'), Timestamp('2024-08-16 10:16:48+0000', tz='UTC')]","[2611.9073856578207, 2835.9073856578207, 3019.9073856578207, 3849.9073856578207, 3225.9073856578207]","[-483.5608135561829, -685.4018404743083, -436.0584135561829, 122.22856368605306, -544.0184135561828]",0.0,0.0,0.0,0.0,0.0,"[[-0.9210903853642658, 1.6273480090389192, 0.29627352764395676, 0.5045331449923478], [-1.9336927037855876, 1.2032388717065117, 0.4796798819455524, 0.5062534059087738], [-0.21986304476765328, -1.4201780965457913, -0.19399199839495637, 0.32039993216906737], [-2.0935386950208477, 0.7650174021022766, 0.2755869703375863, -0.37740614736146266], [1.7983170313757708, 2.1141252766928305, 1.0069393737031294, 0.32135384793769306]]"
2024-08-16 10:32:33,2024-08-16 10:40:39,0.135,"[1.0796, 1.0796, 0.7143999999999999, 1.0796, 0.7143999999999999]","[1438.9444444444443, 1512.428571428571, 1430.5333333333333, 1625.3181818181818, 1462.6666666666667]","[1493.9782395382394, 1493.9782395382394, 1493.9782395382394, 1493.9782395382394, 1493.9782395382394]","['M', 'M', 'M', 'M', 'M']","['VLG8946', 'EZY78FY', 'EZY32BR', 'EZY95BU', 'EZY56YN']","[1123.0, 1151.0, 1190.0, 1214.0, 1239.0]","[-370.97823953823945, -342.97823953823945, -303.97823953823945, -279.97823953823945, -254.97823953823945]","[Timestamp('2024-08-16 10:32:33+0000', tz='UTC'), Timestamp('2024-08-16 10:34:34+0000', tz='UTC'), Timestamp('2024-08-16 10:36:26+0000', tz='UTC'), Timestamp('2024-08-16 10:38:36+0000', tz='UTC'), Timestamp('2024-08-16 10:40:39+0000', tz='UTC')]","[2616.9782395382394, 2765.9782395382394, 2916.9782395382394, 3070.9782395382394, 3218.9782395382394]","[-400.50810740548326, -370.2793074054833, -217.16205432611824, -302.2645074054833, -182.15645432611825]",0.0,0.0,0.0,0.0,0.0,"[[-0.16848298924250635, -1.6144513236332223, -0.3532342021222891, -0.3154999904315357], [-0.38890778093853956, -1.8651797211744419, 0.19185830687205127, -0.41927258669945067], [-0.3890661983578826, -1.7418017816845195, -0.2083987465865206, -0.2629910303843921], [-1.8958892195932304, 1.2368246781892458, -0.35368428969009663, 0.271611819722962], [1.4767812349599825, 0.22898365925524086, -2.348555000700508, 1.5130400520303826]]"
2024-08-16 10:51:13,2024-08-16 11:00:43,0.15833333333333333,"[1.0796, 1.0796, 1.0796, 3.259333333333333, 1.0796]","[1492.8709677419354, 1530.9666666666667, 1741.1379310344828, 1706.3666666666666, 1529.6538461538462]","[1600.1992156527194, 1600.1992156527194, 1600.1992156527194, 1600.1992156527194, 1600.1992156527194]","['M', 'M', 'M', 'H', 'M']","['SEH7WA', 'VLG34RD', 'WUK5461', 'UAE7ER', 'EZY45MK']","[1135.0, 1193.0, 1304.0, 1388.0, 1196.0]","[-465.19921565271943, -407.19921565271943, -296.19921565271943, -212.19921565271943, -404.19921565271943]","[Timestamp('2024-08-16 10:51:13+0000', tz='UTC'), Timestamp('2024-08-16 10:53:00+0000', tz='UTC'), Timestamp('2024-08-16 10:56:28+0000', tz='UTC'), Timestamp('2024-08-16 11:00:01+0000', tz='UTC'), Timestamp('2024-08-16 11:00:43+0000', tz='UTC')]","[2735.1992156527194, 2900.1992156527194, 3219.1992156527194, 3516.1992156527194, 3366.1992156527194]","[-502.22907321867586, -439.61227321867585, -319.77667321867585, -691.6279768840968, -436.3734732186758]",0.0,0.0,0.0,0.0,0.0,"[[-2.0368072303437654, 0.9341990376399583, 0.19260576708206045, -0.02707127860636636], [0.08479588220790965, -1.349518333660967, -0.3379817784744362, 0.05612282185945724], [2.0317096901318954, -0.23751954767495279, 0.7631501901721052, 1.0679844316482374], [-2.016567967359611, 1.0107484538892353, -0.023859073304311824, -0.11384350560594078], [-2.0438556579261524, 1.167583350656023, 0.23142249784144608, 0.24041398749246204]]"
2024-08-16 11:03:39,2024-08-16 11:11:05,0.1238888888888889,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1603.8, 1559.6, 1691.7666666666669, 1991.5384615384608, 1566.1304347826087]","[1682.567112597547, 1682.567112597547, 1682.567112597547, 1682.567112597547, 1682.567112597547]","['M', 'M', 'M', 'M', 'M']","['TOM2YT', 'EZY51RK', 'EZY86NZ', 'RYR60FJ', 'VLG86EJ']","[1490.0, 1351.0, 1526.0, 1822.0, 1468.0]","[-192.56711259754707, -331.56711259754707, -156.56711259754707, 139.43288740245293, -214.56711259754707]","[Timestamp('2024-08-16 11:03:39+0000', tz='UTC'), Timestamp('2024-08-16 11:03:48+0000', tz='UTC'), Timestamp('2024-08-16 11:05:33+0000', tz='UTC'), Timestamp('2024-08-16 11:09:34+0000', tz='UTC'), Timestamp('2024-08-16 11:11:05+0000', tz='UTC')]","[3172.567112597547, 3042.567112597547, 3322.567112597547, 3859.567112597547, 3596.567112597547]","[-137.5699452396876, -236.8715452396876, -111.85154523968761, 99.61085476031236, -153.2867452396876]",0.0,0.0,0.0,0.0,0.0,"[[0.3919471850366696, -1.250504369138669, -0.847150739101828, -0.3012507322709231], [-2.2258096050675036, 0.9410378812786364, 0.2895550904053028, -0.04851710406227123], [2.338152966869832, 2.1380039797976624, 0.648520478023334, -0.40747527469463485], [-1.840811770984855, 1.1164587727996929, 0.043223983055939524, -0.17875281273699364], [-2.210793635253471, 0.49161475874692645, 0.7197922997154982, -1.0083229711079023]]"
2024-08-16 11:11:59,2024-08-16 11:19:10,0.11972222222222222,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1481.3333333333333, 2071.4, 1593.7241379310344, 1670.0, 1411.4]","[1645.5714942528734, 1645.5714942528734, 1645.5714942528734, 1645.5714942528734, 1645.5714942528734]","['M', 'M', 'M', 'M', 'M']","['EZY8606', 'EZY61RC', 'EZY78HP', 'EZY71VC', 'EZY46DY']","[1285.0, 2073.0, 1490.0, 1655.0, 1478.0]","[-360.57149425287344, 427.42850574712656, -155.57149425287344, 9.428505747126565, -167.57149425287344]","[Timestamp('2024-08-16 11:11:59+0000', tz='UTC'), Timestamp('2024-08-16 11:13:00+0000', tz='UTC'), Timestamp('2024-08-16 11:13:07+0000', tz='UTC'), Timestamp('2024-08-16 11:14:47+0000', tz='UTC'), Timestamp('2024-08-16 11:19:10+0000', tz='UTC')]","[2930.5714942528734, 3779.5714942528734, 3203.5714942528734, 3468.5714942528734, 3554.5714942528734]","[-257.59227549425276, 305.3549245057472, -111.14027549425278, 6.735724505747217, -119.71307549425276]",0.0,0.0,0.0,0.0,0.0,"[[0.6609256399768118, -1.2611640247534952, -0.7922721633420964, -0.6792127918073777], [1.9800402063873976, 2.105694270098557, 0.9095186300413772, 0.059122118994546044], [-0.10770835408126865, -1.5582280410802294, -0.41530422449349264, -0.35157160307368357], [-0.6163977549324596, -1.9754998565659312, -0.026123584250692954, -0.4970192421337193], [0.3658590688499586, -1.627471643149334, 0.5831712700951898, -0.5588559998612918]]"
2024-08-16 11:21:08,2024-08-16 11:31:48,0.17777777777777778,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 2.226, 0.7143999999999999]","[1474.037037037037, 1537.032258064516, 1772.6666666666667, 1700.04, 1720.5555555555557]","[1640.866303464755, 1640.866303464755, 1640.866303464755, 1640.866303464755, 1640.866303464755]","['M', 'M', 'M', 'H', 'M']","['EZY75NK', 'EZY79TK', 'THY3TK', 'SVA101', 'EZY34YQ']","[1511.0, 1692.0, 1663.0, 1790.0, 1504.0]","[-129.866303464755, 51.13369653524501, 22.133696535245008, 149.133696535245, -136.866303464755]","[Timestamp('2024-08-16 11:21:08+0000', tz='UTC'), Timestamp('2024-08-16 11:23:54+0000', tz='UTC'), Timestamp('2024-08-16 11:26:40+0000', tz='UTC'), Timestamp('2024-08-16 11:29:04+0000', tz='UTC'), Timestamp('2024-08-16 11:31:48+0000', tz='UTC')]","[3151.866303464755, 3498.866303464755, 3635.866303464755, 3906.866303464755, 3784.866303464755]","[-92.77648719522095, 36.52991280477903, 15.812312804779031, 331.9716084874554, -97.77728719522095]",0.0,0.0,0.0,0.0,0.0,"[[-0.31133087747075766, -1.6727937776912178, -0.30672264189427445, -0.3291497718968678], [0.3977747106880508, -1.3325312106668967, -0.8644262480392797, -0.48326879353508384], [-2.950397179084125, 0.03637210887263753, 1.6447179598383077, -0.8565678106608952], [2.8538401758733474, -0.23090512023029708, 0.09647950429548177, -0.1930004023677873], [1.976050840741197, -0.8254151608930446, 0.8256169851781157, -0.30419205839826857]]"
